Time,HorWindV,HorWndDir,Azimuth,RotSpeed,NacYawP,GenPwr,GenSpeed,GenTq,TwrBsFxt,TwrBsFyt,TwrBsFzt,TwrBsMxt,TwrBsMyt,TwrBsMzt,YawBrFxn,YawBrFyn,YawBrFzn,YawBrMxn,YawBrMyn,YawBrMzn,YawBrFxp,YawBrFyp,YawBrFzp,YawBrMxp,YawBrMyp,RootFxc1,RootFyc1,RootFzc1,RootFxc2,RootFyc2,RootFzc2,RootFxc3,RootFyc3,RootFzc3,RootMxc1,RootMyc1,RootMzc1,RootMxc2,RootMyc2,RootMzc2,RootMxc3,RootMyc3,RootMzc3,RootFxb1,RootFyb1,RootFxb2,RootFyb2,RootFxb3,RootFyb3,RootMxb1,RootMyb1,RootMxb2,RootMyb2,RootMxb3,RootMyb3,TipDxc1,TipDyc1,TipDzc1,TipDxc2,TipDyc2,TipDzc2,TipDxc3,TipDyc3,TipDzc3,RotTorq,BlPitch1,BlPitch2,BlPitch3,TwrClrnc1,TwrClrnc2,TwrClrnc3,TTDspFA,TTDspSS
30.0,27.23,0.6944,76.0,12.08,0.02365,5058.0,1164.0,43.94,335.9,-187.3,-6843.0,21090.0,33480.0,3759.0,306.4,-157.0,-3428.0,5347.0,4673.0,3758.0,306.5,-156.9,-3428.0,5345.0,4675.0,209.7,-268.6,542.2,55.99,46.83,737.8,155.1,-17.09,474.9,5720.0,5387.0,-82.43,-2422.0,-1308.0,-78.22,1044.0,3358.0,-41.62,295.4,-169.8,34.21,64.48,150.1,42.61,3269.0,7145.0,-1751.0,-2124.0,-298.5,3504.0,2.028,-1.41,-0.07425,-2.825,1.6580000000000001,-0.1695,0.5698,-0.267,-0.004157,4699.0,22.14,22.14,22.14,63.7,22.28,64.81,0.2084,-0.1411
30.125,26.86,0.9953,85.08,12.12,0.033639999999999996,5108.0,1180.0,43.8,397.7,-107.0,-6876.0,16390.0,37500.0,5290.0,364.8,-141.2,-3460.0,5621.0,3181.0,5290.0,364.9,-140.9,-3460.0,5619.0,3184.0,236.4,-278.8,572.3,63.94,46.7,735.1,128.0,-36.06,447.6,5472.0,5636.0,-61.19,-2253.0,-1118.0,-70.18,1252.0,2549.0,-17.35,324.2,-169.0,41.59,67.38,132.1,14.9,2940.0,7284.0,-1664.0,-1886.0,196.9,2833.0,1.6769999999999998,-1.148,-0.04757,-2.99,1.729,-0.1938,0.3307,-0.2117,-0.001641,4877.0,22.17,22.17,22.17,63.45,29.51,65.01,0.2255,-0.1228
30.25,27.43,-1.011,94.16,12.11,0.026489999999999996,5101.0,1183.0,43.61,381.5,-93.94,-6868.0,13920.0,38510.0,4166.0,402.4,-120.9,-3452.0,4474.0,3585.0,4166.0,402.4,-120.8,-3452.0,4473.0,3587.0,186.8,-252.3,598.0,39.6,47.99,722.7,139.3,-27.71,434.6,4728.0,4199.0,-72.81,-1863.0,-1802.0,-56.27,637.2,2841.0,-27.37,268.4,-162.9,18.49,59.41,139.4,27.07,2788.0,5676.0,-1043.0,-2373.0,-485.0,2871.0,1.455,-1.012,-0.03847,-2.906,1.5519999999999998,-0.172,0.2885,-0.04685,-0.001074,3859.0,22.23,22.23,22.23,63.09,37.15,65.17,0.2398,-0.1028
30.375,28.12,-1.527,103.2,12.06,0.0196,5021.0,1168.0,43.5,447.5,-158.7,-6864.0,13590.0,41450.0,3101.0,362.2,-25.2,-3448.0,3805.0,4166.0,3101.0,362.2,-25.08,-3448.0,3804.0,4167.0,151.6,-244.8,624.5,17.14,51.21,716.9,159.4,-11.18,426.9,4612.0,3041.0,-62.32,-1311.0,-2336.0,-30.18,-149.0,3659.0,-28.99,233.0,-169.1,-3.5389999999999997,53.89,151.7,50.05,3116.0,4562.0,-328.1,-2659.0,-1524.0,3330.0,1.135,-0.9359,-0.02673,-2.735,1.295,-0.1431,0.5699,0.017509999999999998,-0.003415,3460.0,22.26,22.26,22.26,61.59,44.42,65.25,0.2475,-0.08018
30.5,28.58,-2.4930000000000003,112.3,12.02,0.014,4978.0,1157.0,43.51,348.3,65.21,-6848.0,3370.0,38200.0,2154.0,445.9,-65.09,-3432.0,4550.0,3650.0,2153.0,445.9,-64.98,-3432.0,4549.0,3651.0,153.7,-247.3,651.2,64.47,36.79,682.1,171.5,-22.75,435.7,4974.0,2992.0,-80.75,-856.4,-784.5,-28.86,-257.0,4168.0,-39.0,235.9,-170.7,45.74,58.47,167.4,43.9,3471.0,4653.0,-495.6,-1050.0,-1816.0,3760.0,0.7822,-0.8473,-0.0146,-2.365,1.151,-0.1176,0.966,-0.08691,-0.010879999999999999,4219.0,22.25,22.25,22.25,58.66,50.72,65.28,0.2474,-0.05458
30.625,28.49,-0.8219,121.3,12.02,0.007589,5022.0,1167.0,43.52,500.9,-23.54,-6843.0,3174.0,42610.0,1173.0,381.4,86.79,-3427.0,4786.0,2018.0,1172.0,381.4,86.84,-3427.0,4785.0,2018.0,164.4,-248.1,665.5,118.0,65.49,660.3,166.8,-52.46,436.4,5136.0,2982.0,-86.57,-1381.0,1135.0,-53.53,739.2,4491.0,-27.04,246.1,-167.4,84.47,105.3,174.3,14.59,3625.0,4704.0,-1708.0,527.9,-1016.0,4437.0,0.4453,-0.7413,-0.007893,-1.75,1.038,-0.07789,1.482,-0.4764,-0.030739999999999996,4843.0,22.24,22.24,22.24,54.38,55.9,65.25,0.2407,-0.02646
30.75,28.86,-2.211,130.3,12.09,0.003643,5051.0,1176.0,43.45,382.2,157.7,-6851.0,-5794.0,37470.0,590.6,410.1,38.0,-3435.0,4314.0,2481.0,590.3,410.1,38.02,-3435.0,4313.0,2481.0,144.0,-217.1,677.9,127.3,104.8,636.7,181.0,-107.1,450.5,4317.0,2404.0,-80.05,-2794.0,2010.0,-64.84,2466.0,4963.0,-42.65,215.5,-146.4,78.14,145.2,208.1,-30.53,3085.0,3861.0,-3347.0,802.2,402.8,5527.0,0.04788,-0.4556,-0.003599,-0.974,0.9983,-0.034910000000000004,1.935,-0.9589,-0.06037000000000001,4320.0,22.26,22.26,22.26,49.01,59.8,65.17,0.2301,0.001342
30.875,27.83,0.8358,139.4,12.04,0.0004678,5032.0,1174.0,43.37,318.8,104.5,-6882.0,-6636.0,33910.0,57.35,403.4,123.8,-3466.0,3626.0,2648.0,57.17,403.4,123.8,-3466.0,3626.0,2648.0,119.0,-176.6,687.6,134.4,134.0,632.9,187.8,-161.5,442.8,3116.0,1847.0,-52.27,-3759.0,2712.0,-50.39,4168.0,5098.0,-69.53,177.1,-118.3,73.55,174.9,235.0,-78.25,2183.0,2890.0,-4507.0,1084.0,1924.0,6298.0,-0.274,-0.1285,-0.004340999999999999,-0.2521,0.889,-0.0123,2.101,-1.319,-0.07827,3837.0,22.28,22.28,22.28,42.66,62.34,65.06,0.2165,0.0257
31.0,26.63,-0.9162,148.4,12.06,-0.007789,4985.0,1163.0,43.36,433.0,164.3,-6881.0,-10570.0,35980.0,-1275.0,310.9,139.8,-3466.0,3585.0,1658.0,-1275.0,311.0,139.8,-3466.0,3585.0,1658.0,114.8,-134.6,717.4,170.8,124.0,622.8,159.9,-195.1,428.3,2001.0,1530.0,-59.73,-3279.0,4005.0,-23.31,4914.0,4348.0,-79.92,157.3,-81.04,111.1,179.5,221.9,-119.9,1271.0,2175.0,-4553.0,2463.0,2899.0,5887.0,-0.6593,0.187,-0.01296,0.34,0.6116,-0.005672,2.072,-1.4580000000000002,-0.08334,3946.0,22.28,22.28,22.28,35.6,63.37,64.93,0.2006,0.04369
31.125,25.84,-0.9618,157.4,12.01,-0.008665,4992.0,1164.0,43.38,249.9,241.4,-6862.0,-14250.0,28010.0,-1366.0,349.0,135.2,-3447.0,3996.0,2476.0,-1366.0,349.0,135.2,-3447.0,3996.0,2475.0,101.7,-104.1,724.4,159.8,97.28,593.4,160.0,-204.5,441.2,1409.0,974.0,-69.33,-2162.0,4139.0,-26.24,4802.0,3796.0,-77.77,133.6,-57.79,111.0,150.6,225.5,-128.7,934.8,1435.0,-3569.0,3011.0,3006.0,5333.0,-1.047,0.4135,-0.026660000000000003,0.9722,0.1166,-0.01151,1.6269999999999998,-1.249,-0.053439999999999994,4368.0,22.26,22.26,22.26,28.15,63.63,64.82,0.1835,0.05414
31.25,26.01,0.1234,166.4,12.06,-0.014480000000000002,5015.0,1169.0,43.38,289.1,152.3,-6808.0,-11610.0,27240.0,-2269.0,221.9,201.3,-3394.0,3948.0,3877.0,-2269.0,222.0,201.2,-3394.0,3949.0,3876.0,58.06,-86.19,739.5,161.2,65.39,571.2,142.3,-189.5,444.3,992.4,-724.8,-63.26,-673.0,4249.0,-26.21,3888.0,3318.0,-75.62,86.38,-57.78,124.4,121.6,203.5,-121.4,1193.0,-294.8,-2233.0,3678.0,2341.0,4544.0,-1.534,0.5752,-0.04439,1.3019999999999998,-0.3285,-0.02309,0.9797,-0.7807,-0.0177,4521.0,22.26,22.26,22.26,21.12,63.91,64.69,0.1657,0.056929999999999994
31.375,26.53,2.838,175.5,12.07,-0.01779,5026.0,1173.0,43.34,141.2,251.8,-6736.0,-14320.0,20260.0,-2792.0,190.1,113.8,-3321.0,3734.0,6236.0,-2792.0,190.2,113.8,-3321.0,3736.0,6235.0,17.29,-68.65,740.3,194.9,15.07,534.2,132.4,-167.4,478.2,616.6,-2230.0,-40.99,573.5,4870.0,-29.66,2653.0,2905.0,-45.61,42.02,-56.97,174.6,87.79,185.9,-104.7,1416.0,-1830.0,-1315.0,4724.0,1354.0,3694.0,-2.281,0.8907,-0.09261,1.186,-0.4188,-0.018119999999999997,0.6603,-0.4075,-0.006522,4174.0,22.27,22.27,22.27,16.51,64.21,64.49,0.1486,0.05218
31.5,26.95,-1.078,184.5,11.99,-0.009816,5008.0,1170.0,43.31,41.9,112.5,-6714.0,-8391.0,15320.0,-1512.0,163.6,154.7,-3300.0,3422.0,7667.0,-1512.0,163.6,154.7,-3300.0,3424.0,7667.0,-12.37,-52.02,730.4,195.7,-3.335,499.6,125.0,-169.8,512.1,214.8,-3276.0,-30.01,773.0,4740.0,-13.91,2491.0,2799.0,-67.54,8.277000000000001,-52.83,182.4,71.1,180.0,-109.8,1441.0,-2950.0,-1082.0,4679.0,1244.0,3535.0,-2.978,1.222,-0.1598,0.9364,-0.3076,-0.010409999999999999,0.6154,-0.3403,-0.005308,3826.0,22.28,22.28,22.28,16.57,64.49,64.24,0.134,0.04027
31.625,27.05,0.1691,193.5,11.94,0.008697,4946.0,1154.0,43.34,147.5,148.1,-6776.0,-7421.0,17650.0,1393.0,84.38,70.58,-3362.0,3512.0,6784.0,1394.0,84.37,70.59,-3362.0,3511.0,6784.0,-28.36,-2.347,728.2,150.1,16.32,459.3,138.4,-214.8,549.5,-700.4,-3889.0,-35.61,16.26,3643.0,-21.73,3881.0,2954.0,-94.12,-25.36,-12.91,132.7,71.96,209.5,-146.4,824.9,-3865.0,-1365.0,3378.0,2473.0,4204.0,-3.264,1.41,-0.1897,0.7537,-0.15,-0.006495999999999999,0.5856,-0.5568,-0.0068579999999999995,3504.0,22.26,22.26,22.26,21.01,64.73,63.95,0.1228,0.02068
31.75,26.56,1.651,202.4,11.85,0.01975,4924.0,1146.0,43.46,48.64,84.21,-6872.0,-2390.0,13540.0,3111.0,160.8,51.97,-3458.0,4315.0,5472.0,3111.0,160.8,52.02,-3458.0,4313.0,5474.0,-22.64,38.37,708.1,127.9,25.25,446.6,161.2,-279.0,574.3,-1646.0,-3494.0,-46.56,-580.1,3038.0,-12.79,6032.0,3005.0,-101.9,-35.46,26.96,108.9,71.72,254.7,-197.4,-203.5,-3858.0,-1685.0,2593.0,4449.0,5062.0,-3.259,1.57,-0.198,0.6678,-0.0251,-0.005194,0.4053,-0.8501,-0.009562000000000001,4134.0,22.21,22.21,22.21,27.59,64.93,63.66,0.1138,-0.006481000000000001
31.875,25.87,1.983,211.3,11.88,0.01029,4949.0,1149.0,43.57,177.4,15.84,-6919.0,3474.0,17010.0,1637.0,92.23,7.105,-3505.0,4719.0,4282.0,1637.0,92.23,7.121,-3505.0,4718.0,4283.0,7.81,73.49,711.5,157.2,15.42,437.3,129.8,-311.2,580.4,-2454.0,-2596.0,-65.7,-452.5,3984.0,-14.71,7142.0,2292.0,-82.29,-20.48,71.01,139.8,73.58,237.6,-239.3,-1294.0,-3330.0,-1921.0,3519.0,5750.0,4816.0,-3.141,1.681,-0.1952,0.7287,-0.003693,-0.005651,0.4173,-1.091,-0.014459999999999999,4569.0,22.16,22.16,22.16,34.79,65.09,63.35,0.1059,-0.0397
32.0,25.14,2.025,220.2,11.82,0.01038,4983.0,1156.0,43.63,54.84,-21.79,-6926.0,8713.0,12410.0,1640.0,161.8,-86.13,-3512.0,4510.0,4124.0,1641.0,161.9,-86.1,-3512.0,4509.0,4125.0,24.36,93.95,694.2,175.6,-18.09,433.4,128.3,-303.5,594.8,-3121.0,-1700.0,-81.12,170.9,4530.0,-24.71,6770.0,2423.0,-70.07,-12.83,96.21,169.5,49.4,233.2,-232.8,-2251.0,-2750.0,-1548.0,4261.0,5358.0,4794.0,-2.779,1.693,-0.1645,0.9463,-0.149,-0.009956,0.7567,-1.165,-0.0211,4175.0,22.13,22.13,22.13,41.85,65.19,62.27,0.1006,-0.07586
32.125,25.17,1.2209999999999999,229.1,11.84,0.01905,4948.0,1146.0,43.68,114.0,-201.4,-6882.0,18490.0,14360.0,2993.0,171.6,-87.57,-3468.0,4187.0,2551.0,2993.0,171.6,-87.51,-3468.0,4186.0,2552.0,53.57,103.5,681.6,157.4,-48.19,423.0,152.7,-249.1,615.0,-2973.0,-740.8,-69.55,1173.0,4122.0,-39.38,5241.0,3472.0,-68.75,10.69,116.1,164.0,14.56,235.2,-173.4,-2476.0,-1805.0,-464.1,4261.0,3551.0,5188.0,-2.489,1.56,-0.1393,1.053,-0.4095,-0.01435,1.125,-1.04,-0.02685,3736.0,22.1,22.1,22.1,48.39,65.26,59.77,0.099,-0.111
32.25,25.34,1.4,237.9,11.76,0.031010000000000003,4926.0,1138.0,43.79,236.2,-148.3,-6853.0,20050.0,18860.0,4904.0,179.8,-196.5,-3438.0,4873.0,-7.848,4904.0,180.0,-196.4,-3438.0,4873.0,-5.211,55.42,97.95,652.6,110.2,-90.95,409.6,203.1,-215.5,648.8,-2395.0,-426.0,-57.84,2237.0,2913.0,-54.19,3893.0,4811.0,-59.79,14.62,111.6,136.3,-42.93,269.1,-123.5,-2060.0,-1294.0,980.3,3539.0,1803.0,5920.0,-2.2119999999999997,1.337,-0.1111,1.127,-0.6794,-0.02146,1.156,-0.719,-0.02025,4057.0,22.04,22.04,22.04,54.02,65.28,56.06,0.1015,-0.142
32.375,23.62,4.026,246.7,11.79,0.027960000000000002,4941.0,1138.0,43.91,186.5,-257.9,-6826.0,26310.0,17830.0,4411.0,245.8,-189.8,-3410.0,5302.0,-623.0,4411.0,245.9,-189.6,-3410.0,5303.0,-620.4,57.39,93.59,628.4,109.3,-114.4,408.2,191.4,-167.4,662.1,-1789.0,-343.9,-43.04,3119.0,2401.0,-75.8,2932.0,4622.0,-72.99,18.19,108.3,144.2,-65.13,240.2,-83.62,-1530.0,-988.6,1994.0,3394.0,988.7,5384.0,-1.973,1.083,-0.08619,0.9762,-0.8288,-0.0202,0.8726,-0.4754,-0.0103,4537.0,21.98,21.98,21.98,58.48,65.28,51.19,0.1064,-0.1666
32.5,23.71,5.712999999999999,255.6,11.78,0.01617,4994.0,1149.0,43.97,268.9,-245.6,-6841.0,27790.0,21140.0,2523.0,204.5,-249.4,-3426.0,5357.0,-617.0,2523.0,204.6,-249.4,-3426.0,5357.0,-615.5,55.46,86.42,600.2,102.6,-148.2,398.3,138.1,-171.9,689.8,-1794.0,-246.4,-49.29,3245.0,2127.0,-72.37,2819.0,2800.0,-56.11,19.15,100.9,150.5,-99.13,192.3,-107.9,-1572.0,-899.1,2215.0,3186.0,1568.0,3650.0,-1.6230000000000002,0.9587,-0.058870000000000006,0.8086,-0.7034,-0.01403,0.3878,-0.3097,-0.002643,4636.0,21.94,21.94,21.94,61.55,65.23,45.26,0.1118,-0.1841
32.625,23.62,2.675,264.4,11.77,0.003599,4977.0,1145.0,43.98,212.4,-301.6,-6855.0,30710.0,19590.0,502.5,219.3,-273.5,-3439.0,4241.0,385.5,502.6,219.3,-273.5,-3439.0,4241.0,385.7,77.64,109.9,565.6,110.6,-138.6,408.6,90.31,-152.2,706.1,-2351.0,731.9,-41.03,2654.0,2147.0,-52.35,3074.0,1064.0,-61.08,30.99,131.0,154.4,-87.29,140.6,-107.5,-2455.0,-198.8,1660.0,2983.0,2455.0,2135.0,-1.151,0.8767,-0.03573,0.5929,-0.4982,-0.006934,-0.2442,-0.2516,-0.002995,3648.0,21.92,21.92,21.92,63.19,65.15,38.48,0.1155,-0.1929
32.75,22.96,2.7539999999999996,273.2,11.71,-0.010440000000000001,4936.0,1133.0,44.05,188.7,-378.8,-6843.0,32930.0,18870.0,-1676.0,213.4,-211.4,-3427.0,4243.0,1330.0,-1676.0,213.3,-211.4,-3427.0,4243.0,1330.0,130.6,92.18,539.7,122.1,-156.1,422.3,73.98,-162.9,706.7,-2403.0,2531.0,-45.93,2443.0,2322.0,-64.4,3572.0,243.0,-64.57,86.84,134.2,171.5,-99.38,129.4,-123.6,-3173.0,1453.0,1402.0,3065.0,3224.0,1556.0,-0.642,0.8356,-0.02161,0.2716,-0.2342,-0.001426,-0.9126,-0.08091,-0.01795,3968.0,21.87,21.87,21.87,63.59,65.04,31.32,0.1169,-0.1906
32.875,22.62,0.5177,282.0,11.62,-0.023880000000000002,4917.0,1126.0,44.18,205.5,-181.9,-6803.0,24840.0,19500.0,-3769.0,180.6,-294.4,-3388.0,4202.0,2114.0,-3769.0,180.5,-294.5,-3388.0,4203.0,2113.0,164.7,83.82,512.7,92.1,-170.3,438.8,41.69,-129.0,696.1,-2108.0,3691.0,-35.07,2744.0,1415.0,-67.83,2971.0,-756.5,-49.36,121.8,139.0,148.8,-123.9,86.61,-104.3,-3329.0,2644.0,2022.0,2333.0,3040.0,401.3,-0.02562,0.5662,-0.006807,0.01211,-0.2058,-0.0008488999999999999,-1.314,0.1047,-0.03193,3942.0,21.81,21.81,21.81,63.85,64.89,24.19,0.1183,-0.1758
33.0,22.85,-1.0590000000000002,290.7,11.59,-0.02304,4920.0,1123.0,44.33,144.2,-342.5,-6773.0,27140.0,17590.0,-3617.0,204.9,-107.3,-3358.0,4261.0,2672.0,-3617.0,204.9,-107.4,-3358.0,4262.0,2670.0,155.7,70.36,501.4,75.98,-187.5,454.2,32.9,-75.7,681.8,-1233.0,3630.0,-29.6,3737.0,762.4,-55.39,1560.0,-988.3,-39.5,118.6,123.0,140.0,-146.1,58.58,-58.14,-2489.0,2916.0,3189.0,2092.0,1815.0,-340.7,0.496,0.1351,-0.0028190000000000003,-0.1571,-0.3828,-0.002561,-1.484,0.3778,-0.04034,4350.0,21.73,21.73,21.73,64.1,64.69,18.02,0.1196,-0.1492
33.125,24.48,0.5978,299.4,11.6,-0.01243,4940.0,1124.0,44.45,210.9,-7.138999999999999,-6783.0,12360.0,19810.0,-1936.0,160.4,-212.4,-3368.0,4657.0,2761.0,-1937.0,160.4,-212.4,-3368.0,4657.0,2760.0,139.7,31.71,466.8,91.2,-238.9,473.1,36.27,-12.35,687.1,-200.4,3566.0,-7.711,4834.0,1157.0,-77.4,-579.5,-751.6,-68.1,118.1,81.01,172.9,-188.4,38.27,1.9069999999999998,-1502.0,3241.0,4066.0,2859.0,-261.2,-912.4,0.9601,-0.217,-0.01188,-0.1642,-0.4984,-0.004543,-1.4780000000000002,0.7706,-0.04435,4398.0,21.66,21.66,21.66,64.34,64.45,14.75,0.1199,-0.1154
33.25,24.55,-0.6211,308.1,11.53,-0.00314,4949.0,1124.0,44.54,146.0,-151.9,-6837.0,13220.0,17650.0,-481.3,207.0,-26.25,-3423.0,4100.0,2741.0,-481.5,207.0,-26.26,-3423.0,4100.0,2740.0,143.9,25.63,445.4,132.9,-255.0,476.4,59.36,39.01,689.5,421.8,3898.0,-13.13,5410.0,2188.0,-73.54,-2044.0,95.57,-75.24,124.4,76.79,217.4,-188.2,40.84,58.12,-1043.0,3780.0,4225.0,4025.0,-1936.0,-663.5,1.253,-0.4846,-0.022580000000000003,0.060989999999999996,-0.6531,-0.00586,-1.3840000000000001,1.013,-0.046830000000000004,4072.0,21.59,21.59,21.59,64.55,64.16,16.51,0.1198,-0.0793
33.375,24.14,1.921,316.7,11.5,-0.003026,4917.0,1114.0,44.65,184.3,37.29,-6864.0,3264.0,19080.0,-461.3,190.7,-46.28,-3450.0,3949.0,2682.0,-461.5,190.7,-46.29,-3450.0,3949.0,2682.0,162.3,1.5659999999999998,412.7,128.5,-256.1,492.5,72.6,47.09,701.3,732.8,4495.0,-24.14,5043.0,2544.0,-67.19,-2225.0,535.6,-78.84,150.4,61.0,213.5,-191.1,50.26,70.44,-967.2,4450.0,3758.0,4217.0,-2267.0,-318.2,1.337,-0.4988,-0.02435,0.7232,-0.8332,-0.01344,-1.3030000000000002,1.038,-0.045219999999999996,3874.0,21.52,21.52,21.52,64.76,63.83,22.26,0.1212,-0.04527
33.5,23.09,2.07,325.3,11.41,0.0015660000000000001,4898.0,1106.0,44.81,187.7,75.72,-6865.0,-1283.0,19620.0,275.2,195.8,28.78,-3450.0,4037.0,2831.0,275.0,195.8,28.78,-3450.0,4036.0,2831.0,152.3,12.85,388.0,130.6,-233.0,507.6,69.78,30.69,697.5,315.3,4254.0,-15.41,4591.0,3201.0,-76.38,-1158.0,319.5,-70.8,137.0,67.59,206.7,-169.2,53.75,54.06,-1261.0,4075.0,3104.0,4657.0,-1195.0,-125.7,1.347,-0.452,-0.02474,1.301,-0.9987,-0.032869999999999996,-1.227,0.7637,-0.03563,4038.0,21.43,21.43,21.43,64.93,63.48,29.64,0.1253,-0.01489
33.625,22.84,0.607,333.9,11.44,0.01719,4912.0,1104.0,44.99,163.0,60.58,-6860.0,-3764.0,19530.0,2685.0,229.3,143.6,-3446.0,4632.0,2961.0,2685.0,229.2,143.7,-3446.0,4631.0,2962.0,141.2,17.31,377.5,176.7,-228.5,538.8,49.05,25.37,679.6,-119.2,4040.0,-9.772,4667.0,4516.0,-69.92,-156.1,-98.06,-45.35,125.2,67.48,247.7,-148.6,36.46,41.48,-1581.0,3720.0,2705.0,5904.0,-109.7,-148.1,1.337,-0.3689,-0.02426,1.528,-1.058,-0.04049,-1.071,0.4332,-0.02355,4666.0,21.33,21.33,21.33,65.07,63.11,37.16,0.1318,0.01154
33.75,22.78,1.838,342.4,11.46,0.0173,4966.0,1114.0,45.1,239.7,287.7,-6829.0,-13590.0,23040.0,2742.0,219.3,70.21,-3414.0,4845.0,2637.0,2742.0,219.3,70.27,-3414.0,4844.0,2639.0,159.7,-8.831,368.3,170.3,-223.1,568.4,62.48,26.79,651.3,-60.39,4535.0,-7.074,4472.0,4599.0,-80.2,8.197000000000001,380.3,-43.75,152.1,49.66,239.6,-146.1,48.52,47.61,-1700.0,4204.0,2501.0,5908.0,-130.2,357.5,1.222,-0.2263,-0.01803,1.735,-1.104,-0.05115,-0.9605,0.3794,-0.020630000000000003,4733.0,21.25,21.25,21.25,65.19,61.68,44.04,0.1407,0.0334
33.875,22.67,1.9469999999999998,351.0,11.46,0.01166,4986.0,1118.0,45.13,210.1,69.09,-6840.0,-8148.0,23430.0,1840.0,305.3,235.8,-3425.0,3990.0,1730.0,1840.0,305.2,235.9,-3425.0,3989.0,1731.0,171.6,-16.87,378.6,164.2,-219.4,575.7,97.21,62.3,633.2,313.4,4531.0,-13.41,4698.0,4538.0,-63.42,-1004.0,1473.0,-47.43,166.1,46.33,232.4,-145.2,68.11,93.23,-1346.0,4338.0,2739.0,5930.0,-1468.0,1010.0,1.147,-0.2811,-0.015969999999999998,1.746,-1.17,-0.05316,-0.8268,0.5341,-0.020819999999999998,4261.0,21.2,21.2,21.2,65.26,58.9,50.04,0.1522,0.04992
34.0,21.53,3.967,359.6,11.45,0.01426,4956.0,1110.0,45.18,348.5,317.9,-6887.0,-17310.0,29650.0,2237.0,311.2,100.6,-3472.0,3984.0,-26.31,2237.0,311.2,100.7,-3472.0,3984.0,-25.32,145.3,-68.55,376.2,174.1,-243.2,609.5,97.67,110.3,606.7,1231.0,3913.0,-23.2,5211.0,4562.0,-72.22,-2799.0,1875.0,-47.26,160.3,-11.54,250.1,-164.0,51.34,138.1,-262.9,4094.0,3215.0,6134.0,-3286.0,739.5,1.256,-0.4557,-0.02197,1.492,-1.107,-0.03949,-0.5678,0.7914,-0.01646,3962.0,21.14,21.14,21.14,65.27,54.93,55.01,0.1659,0.059039999999999995
34.125,21.81,-0.1964,8.204,11.4,0.01251,4933.0,1102.0,45.28,379.8,135.5,-6929.0,-11380.0,32170.0,1954.0,356.2,221.3,-3513.0,3989.0,-858.7,1955.0,356.1,221.4,-3513.0,3989.0,-857.8,137.3,-92.5,376.4,178.2,-235.1,617.4,99.73,158.5,596.3,2437.0,3548.0,-39.38,5517.0,4355.0,-65.44,-3973.0,2019.0,-57.49,161.3,-37.01,250.7,-155.4,36.15,183.7,999.5,4186.0,3584.0,6047.0,-4433.0,456.8,1.325,-0.7656,-0.029310000000000003,1.04,-1.02,-0.02241,-0.4499,0.9097,-0.01548,4228.0,21.06,21.06,21.06,65.24,49.89,58.98,0.179,0.060020000000000004
34.25,20.49,-1.21,16.76,11.41,0.009281000000000001,4954.0,1104.0,45.39,362.7,243.4,-6926.0,-14150.0,32680.0,1475.0,380.0,146.6,-3510.0,4575.0,-301.1,1475.0,380.0,146.6,-3510.0,4575.0,-300.4,146.2,-137.6,378.1,155.0,-210.4,633.1,94.75,158.1,583.4,3469.0,3742.0,-51.84,4952.0,3676.0,-53.6,-3996.0,1909.0,-51.95,185.8,-76.17,220.1,-141.0,31.88,181.5,1900.0,4736.0,3309.0,5205.0,-4415.0,352.3,1.36,-0.9194,-0.03253,0.7151,-0.8352,-0.01268,-0.446,0.9187,-0.01524,4714.0,20.97,20.97,20.97,65.17,43.94,61.76,0.1892,0.052320000000000005
34.375,20.25,-0.3859,25.33,11.43,0.00808,4995.0,1112.0,45.43,405.1,206.3,-6885.0,-11170.0,34600.0,1274.0,330.5,120.8,-3470.0,4575.0,999.9,1274.0,330.5,120.9,-3470.0,4575.0,1001.0,169.4,-169.2,373.6,122.7,-166.5,643.9,93.88,136.2,567.6,3906.0,4438.0,-37.81,3597.0,2651.0,-66.18,-3131.0,1775.0,-46.47,218.6,-97.65,174.0,-111.7,39.08,160.7,2065.0,5540.0,2414.0,3760.0,-3559.0,540.3,1.367,-0.902,-0.030719999999999997,0.4142,-0.5363,-0.004915,-0.4729,0.7697,-0.01296,4678.0,20.91,20.91,20.91,65.07,37.31,63.24,0.1953,0.036860000000000004
34.5,20.48,-0.008121,33.87,11.36,0.010020000000000001,4983.0,1109.0,45.44,282.9,46.58,-6829.0,-3462.0,30680.0,1577.0,358.1,129.1,-3413.0,3712.0,2782.0,1577.0,358.1,129.1,-3413.0,3712.0,2783.0,179.1,-166.9,384.5,76.09,-101.5,650.6,81.63,111.0,541.9,3702.0,4554.0,-50.41,1880.0,1240.0,-48.3,-2016.0,1337.0,-40.26,226.8,-92.17,107.2,-67.78,36.76,132.8,1838.0,5574.0,1315.0,1828.0,-2360.0,531.7,1.3769999999999998,-0.8703,-0.03052,-0.0161,-0.1677,-0.0007899,-0.3768,0.4745,-0.0063950000000000005,3800.0,20.86,20.86,20.86,64.92,30.34,63.61,0.1977,0.01489
